
2022-12-02 15:01:01.063799 ||Processed frame no: 1 || Current FPS: 0.67 || Objects tracked: 2 || car: 2 
2022-12-02 15:29:02.596864 ||Processed frame no: 220 || Current FPS: 6.59 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:02.808045 ||Processed frame no: 221 || Current FPS: 5.84 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:02.936351 ||Processed frame no: 222 || Current FPS: 9.59 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:03.031734 ||Processed frame no: 223 || Current FPS: 12.7 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:03.112003 ||Processed frame no: 224 || Current FPS: 15.56 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:03.200030 ||Processed frame no: 225 || Current FPS: 13.88 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:03.297157 ||Processed frame no: 226 || Current FPS: 12.47 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:03.393161 ||Processed frame no: 227 || Current FPS: 12.65 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:03.489433 ||Processed frame no: 228 || Current FPS: 12.46 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:03.601443 ||Processed frame no: 229 || Current FPS: 11.37 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:03.689726 ||Processed frame no: 230 || Current FPS: 13.95 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:03.794000 ||Processed frame no: 231 || Current FPS: 11.33 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:03.898000 ||Processed frame no: 232 || Current FPS: 11.36 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:04.017447 ||Processed frame no: 233 || Current FPS: 8.97 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:04.121741 ||Processed frame no: 234 || Current FPS: 11.33 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:04.217685 ||Processed frame no: 235 || Current FPS: 11.36 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:04.329182 ||Processed frame no: 236 || Current FPS: 10.48 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:04.433044 ||Processed frame no: 237 || Current FPS: 11.61 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:04.529340 ||Processed frame no: 238 || Current FPS: 12.45 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:04.641870 ||Processed frame no: 239 || Current FPS: 10.36 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:04.777869 ||Processed frame no: 240 || Current FPS: 9.61 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:04.882028 ||Processed frame no: 241 || Current FPS: 11.36 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:04.986023 ||Processed frame no: 242 || Current FPS: 11.37 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:05.178102 ||Processed frame no: 243 || Current FPS: 6.25 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.306099 ||Processed frame no: 244 || Current FPS: 10.42 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.418488 ||Processed frame no: 245 || Current FPS: 11.31 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.498491 ||Processed frame no: 246 || Current FPS: 15.63 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.586491 ||Processed frame no: 247 || Current FPS: 13.9 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.658489 ||Processed frame no: 248 || Current FPS: 17.86 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.746565 ||Processed frame no: 249 || Current FPS: 15.72 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.835005 ||Processed frame no: 250 || Current FPS: 15.52 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:05.939825 ||Processed frame no: 251 || Current FPS: 11.26 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:06.043817 ||Processed frame no: 252 || Current FPS: 12.5 || Objects tracked: 4 || car: 4 
2022-12-02 15:29:06.148093 ||Processed frame no: 253 || Current FPS: 12.46 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:06.252088 ||Processed frame no: 254 || Current FPS: 11.36 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:06.356042 ||Processed frame no: 255 || Current FPS: 12.5 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:06.460027 ||Processed frame no: 256 || Current FPS: 11.36 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:06.564028 ||Processed frame no: 257 || Current FPS: 11.37 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:06.723640 ||Processed frame no: 258 || Current FPS: 8.1 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:06.844065 ||Processed frame no: 259 || Current FPS: 11.32 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:06.940075 ||Processed frame no: 260 || Current FPS: 11.37 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.045381 ||Processed frame no: 261 || Current FPS: 11.2 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.171290 ||Processed frame no: 262 || Current FPS: 10.43 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.283563 ||Processed frame no: 263 || Current FPS: 10.41 || Objects tracked: 6 || car: 3 bus: 2 truck: 1 
2022-12-02 15:29:07.387015 ||Processed frame no: 264 || Current FPS: 11.57 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.499298 ||Processed frame no: 265 || Current FPS: 10.79 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.644000 ||Processed frame no: 266 || Current FPS: 8.49 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.756013 ||Processed frame no: 267 || Current FPS: 10.42 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.883998 ||Processed frame no: 268 || Current FPS: 10.42 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:07.971999 ||Processed frame no: 269 || Current FPS: 12.5 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:08.084737 ||Processed frame no: 270 || Current FPS: 10.34 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:08.188902 ||Processed frame no: 271 || Current FPS: 11.34 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:29:08.300960 ||Processed frame no: 272 || Current FPS: 10.41 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:29:08.420326 ||Processed frame no: 273 || Current FPS: 10.09 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:29:08.532628 ||Processed frame no: 274 || Current FPS: 11.32 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:29:08.652631 ||Processed frame no: 275 || Current FPS: 10.42 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:29:08.764332 ||Processed frame no: 276 || Current FPS: 10.45 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:08.875563 ||Processed frame no: 277 || Current FPS: 11.36 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:08.971909 ||Processed frame no: 278 || Current FPS: 12.5 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:09.067906 ||Processed frame no: 279 || Current FPS: 12.51 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:09.171871 ||Processed frame no: 280 || Current FPS: 11.58 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:09.276130 ||Processed frame no: 281 || Current FPS: 11.34 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:29:09.364169 ||Processed frame no: 282 || Current FPS: 13.89 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:09.452205 ||Processed frame no: 283 || Current FPS: 13.88 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:09.532234 ||Processed frame no: 284 || Current FPS: 13.89 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:09.628159 ||Processed frame no: 285 || Current FPS: 12.5 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:09.732204 ||Processed frame no: 286 || Current FPS: 11.43 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:09.828206 ||Processed frame no: 287 || Current FPS: 13.89 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:09.932534 ||Processed frame no: 288 || Current FPS: 11.32 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:10.036534 ||Processed frame no: 289 || Current FPS: 11.36 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:10.179874 ||Processed frame no: 290 || Current FPS: 8.38 || Objects tracked: 5 || car: 2 bus: 2 auto: 1 
2022-12-02 15:29:10.292271 ||Processed frame no: 291 || Current FPS: 11.31 || Objects tracked: 3 || car: 1 bus: 2 
2022-12-02 15:29:10.372272 ||Processed frame no: 292 || Current FPS: 17.88 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:29:10.452779 ||Processed frame no: 293 || Current FPS: 15.57 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:10.541035 ||Processed frame no: 294 || Current FPS: 13.84 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:10.621117 ||Processed frame no: 295 || Current FPS: 15.61 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:29:10.709046 ||Processed frame no: 296 || Current FPS: 13.89 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:29:10.828384 ||Processed frame no: 297 || Current FPS: 9.68 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:29:10.908592 ||Processed frame no: 298 || Current FPS: 15.57 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:10.988593 ||Processed frame no: 299 || Current FPS: 15.64 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:11.076681 ||Processed frame no: 300 || Current FPS: 13.87 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:11.157069 ||Processed frame no: 301 || Current FPS: 13.81 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:11.253084 ||Processed frame no: 302 || Current FPS: 13.9 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:11.341490 ||Processed frame no: 303 || Current FPS: 15.72 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:11.421438 ||Processed frame no: 304 || Current FPS: 15.63 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:11.505125 ||Processed frame no: 305 || Current FPS: 14.77 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:29:11.606705 ||Processed frame no: 306 || Current FPS: 12.5 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:29:11.702986 ||Processed frame no: 307 || Current FPS: 12.48 || Objects tracked: 5 || car: 2 bus: 2 auto: 1 
2022-12-02 15:29:11.806979 ||Processed frame no: 308 || Current FPS: 11.36 || Objects tracked: 4 || bus: 2 car: 2 
2022-12-02 15:29:11.918413 ||Processed frame no: 309 || Current FPS: 10.8 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:29:12.022679 ||Processed frame no: 310 || Current FPS: 11.34 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:12.126675 ||Processed frame no: 311 || Current FPS: 10.42 || Objects tracked: 7 || car: 4 bus: 2 auto: 1 
2022-12-02 15:29:12.246931 ||Processed frame no: 312 || Current FPS: 9.6 || Objects tracked: 6 || car: 4 bus: 2 
2022-12-02 15:29:12.398932 ||Processed frame no: 313 || Current FPS: 7.81 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:12.535309 ||Processed frame no: 314 || Current FPS: 8.9 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:12.671579 ||Processed frame no: 315 || Current FPS: 9.59 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:29:12.806726 ||Processed frame no: 316 || Current FPS: 8.44 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:12.911255 ||Processed frame no: 317 || Current FPS: 11.32 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:13.007530 ||Processed frame no: 318 || Current FPS: 12.46 || Objects tracked: 5 || car: 3 bus: 2 
2022-12-02 15:29:13.095527 ||Processed frame no: 319 || Current FPS: 13.89 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:29:13.183531 ||Processed frame no: 320 || Current FPS: 13.89 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:13.271533 ||Processed frame no: 321 || Current FPS: 13.89 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:13.367540 ||Processed frame no: 322 || Current FPS: 13.89 || Objects tracked: 4 || bus: 2 car: 2 
2022-12-02 15:29:13.471135 ||Processed frame no: 323 || Current FPS: 11.98 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:29:13.583531 ||Processed frame no: 324 || Current FPS: 12.46 || Objects tracked: 4 || bus: 2 car: 2 
2022-12-02 15:29:13.655458 ||Processed frame no: 325 || Current FPS: 17.88 || Objects tracked: 2 || bus: 1 car: 1 
2022-12-02 15:29:13.735459 ||Processed frame no: 326 || Current FPS: 15.64 || Objects tracked: 2 || bus: 1 car: 1 
2022-12-02 15:29:13.823470 ||Processed frame no: 327 || Current FPS: 15.62 || Objects tracked: 2 || bus: 1 car: 1 
2022-12-02 15:29:13.910627 ||Processed frame no: 328 || Current FPS: 14.05 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:13.998613 ||Processed frame no: 329 || Current FPS: 13.89 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:29:14.086885 ||Processed frame no: 330 || Current FPS: 13.89 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:14.167155 ||Processed frame no: 331 || Current FPS: 15.57 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:14.286491 ||Processed frame no: 332 || Current FPS: 9.68 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:29:14.382787 ||Processed frame no: 333 || Current FPS: 12.46 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:29:14.486790 ||Processed frame no: 334 || Current FPS: 11.36 || Objects tracked: 5 || bus: 2 car: 3 
2022-12-02 15:29:14.574795 ||Processed frame no: 335 || Current FPS: 13.9 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:14.690646 ||Processed frame no: 336 || Current FPS: 10.89 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:29:14.838166 ||Processed frame no: 337 || Current FPS: 8.58 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:14.958438 ||Processed frame no: 338 || Current FPS: 11.33 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:15.062431 ||Processed frame no: 339 || Current FPS: 11.36 || Objects tracked: 4 || bus: 1 car: 3 
2022-12-02 15:29:15.134424 ||Processed frame no: 340 || Current FPS: 15.64 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:15.206435 ||Processed frame no: 341 || Current FPS: 17.85 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:29:15.310729 ||Processed frame no: 342 || Current FPS: 12.15 || Objects tracked: 2 || car: 1 bus: 1 
2022-12-02 15:29:15.399041 ||Processed frame no: 343 || Current FPS: 13.84 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:15.479034 ||Processed frame no: 344 || Current FPS: 15.64 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:15.582288 ||Processed frame no: 345 || Current FPS: 11.57 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:29:15.750615 ||Processed frame no: 346 || Current FPS: 8.31 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:15.870597 ||Processed frame no: 347 || Current FPS: 12.5 || Objects tracked: 3 || car: 1 bus: 1 auto: 1 
2022-12-02 15:29:15.950596 ||Processed frame no: 348 || Current FPS: 15.63 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:16.038598 ||Processed frame no: 349 || Current FPS: 15.64 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:16.126643 ||Processed frame no: 350 || Current FPS: 13.89 || Objects tracked: 3 || car: 1 bus: 1 auto: 1 
2022-12-02 15:29:16.211380 ||Processed frame no: 351 || Current FPS: 14.77 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:16.311888 ||Processed frame no: 352 || Current FPS: 11.76 || Objects tracked: 3 || bus: 1 car: 2 
2022-12-02 15:29:16.408226 ||Processed frame no: 353 || Current FPS: 12.64 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:16.615665 ||Processed frame no: 354 || Current FPS: 6.02 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:29:16.825790 ||Processed frame no: 355 || Current FPS: 5.96 || Objects tracked: 3 || car: 2 bus: 1 
2022-12-02 15:29:16.911261 ||Processed frame no: 356 || Current FPS: 16.49 || Objects tracked: 3 || car: 1 bus: 1 auto: 1 
2022-12-02 15:29:17.020052 ||Processed frame no: 357 || Current FPS: 10.84 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:29:17.237137 ||Processed frame no: 358 || Current FPS: 5.71 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:29:17.413963 ||Processed frame no: 359 || Current FPS: 6.86 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:29:17.517070 ||Processed frame no: 360 || Current FPS: 12.5 || Objects tracked: 4 || car: 2 bus: 1 auto: 1 
2022-12-02 15:29:17.725060 ||Processed frame no: 361 || Current FPS: 5.95 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:29:17.837056 ||Processed frame no: 362 || Current FPS: 10.42 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:29:17.951442 ||Processed frame no: 363 || Current FPS: 10.17 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:29:18.062410 ||Processed frame no: 364 || Current FPS: 10.86 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:29:18.287535 ||Processed frame no: 365 || Current FPS: 5.68 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:29:18.515110 ||Processed frame no: 366 || Current FPS: 5.66 || Objects tracked: 5 || car: 3 bus: 1 auto: 1 
2022-12-02 15:29:18.619779 ||Processed frame no: 367 || Current FPS: 11.46 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:29:18.720504 ||Processed frame no: 368 || Current FPS: 11.87 || Objects tracked: 6 || car: 4 bus: 1 auto: 1 
2022-12-02 15:29:18.924147 ||Processed frame no: 369 || Current FPS: 6.21 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:19.013865 ||Processed frame no: 370 || Current FPS: 13.47 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:19.101799 ||Processed frame no: 371 || Current FPS: 13.9 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:19.197794 ||Processed frame no: 372 || Current FPS: 12.51 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:19.324395 ||Processed frame no: 373 || Current FPS: 9.03 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:19.596860 ||Processed frame no: 374 || Current FPS: 4.8 || Objects tracked: 8 || car: 5 bus: 3 
2022-12-02 15:29:19.885800 ||Processed frame no: 375 || Current FPS: 4.02 || Objects tracked: 8 || car: 5 bus: 3 
2022-12-02 15:29:20.101710 ||Processed frame no: 376 || Current FPS: 5.95 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:20.349309 ||Processed frame no: 377 || Current FPS: 4.82 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:20.461559 ||Processed frame no: 378 || Current FPS: 11.33 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:20.565557 ||Processed frame no: 379 || Current FPS: 11.37 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:20.684016 ||Processed frame no: 380 || Current FPS: 10.59 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:20.790832 ||Processed frame no: 381 || Current FPS: 11.36 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:20.895063 ||Processed frame no: 382 || Current FPS: 11.49 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:21.094137 ||Processed frame no: 383 || Current FPS: 6.29 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:21.206472 ||Processed frame no: 384 || Current FPS: 10.38 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:21.310408 ||Processed frame no: 385 || Current FPS: 11.37 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:21.518405 ||Processed frame no: 386 || Current FPS: 6.25 || Objects tracked: 6 || car: 5 bus: 1 
2022-12-02 15:29:21.742492 ||Processed frame no: 387 || Current FPS: 5.43 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:21.862679 ||Processed frame no: 388 || Current FPS: 8.91 || Objects tracked: 5 || car: 4 bus: 1 
2022-12-02 15:29:22.071039 ||Processed frame no: 389 || Current FPS: 5.94 || Objects tracked: 4 || car: 3 bus: 1 
2022-12-02 15:29:22.313755 ||Processed frame no: 390 || Current FPS: 5.27 || Objects tracked: 4 || car: 2 bus: 2 
2022-12-02 15:29:22.541542 ||Processed frame no: 391 || Current FPS: 5.65 || Objects tracked: 5 || bus: 2 car: 3 
